Credit;Reference;doi;Class;Subclass;Superorder;Order;Suborder;Family;Genus;Species;Species_binomial;Group;Diet_full;Functional_group;Habitat;Mass_dry_full;Mass_log10;C_mean;N_mean;P_mean;CN_ratio;CP_ratio;NP_ratio;Organism_source;Stoichio_analysis;Nitrogen_calc_from_prot;Staff
Czamanski_2011;NA;10.1007/s00227-011-1783-7;Actinopteri;Neopterygii;NA;Acanthomorphata;NA;Centropomidae;Lates;calcarifer;Lates calcarifer;Fish;C;Fish C;Marine;14,85125;1,171763009;NA;10,7;3,3;NA;NA;NA;Field;Whole body (gutted);No;JS
Czamanski_2011;NA;10.1007/s00227-011-1783-7;Actinopteri;Neopterygii;NA;Gadiformes;Gadoidei;Gadidae;Melanogrammus;aeglefinus;Melanogrammus aeglefinus;Fish;C;Fish C;Marine;538;2,730782276;NA;9,3;NA;NA;NA;NA;Field;Whole body (gutted);No;JS
Czamanski_2011;NA;10.1007/s00227-011-1783-7;NA;NA;NA;NA;NA;NA;Oncorhynchus;mykiss;Oncorhynchus mykiss;Fish;C;Fish C;Freshwater;7,374545455;0,867735257;56,7;8,7;1,3;7,603448276;112,6730769;NA;Field;Whole body (gutted);No;JS
Czamanski_2011;NA;10.1007/s00227-011-1783-7;Actinopteri;Neopterygii;NA;Salmoniformes;NA;Salmonidae;Oncorhynchus;kisutch;Oncorhynchus kisutch;Fish;C;Fish C;Freshwater;130,0929522;2,114253769;NA;10,3;1,7;NA;NA;NA;Field;Whole body (gutted);No;JS
Czamanski_2011;NA;10.1007/s00227-011-1783-7;Actinopteri;Neopterygii;NA;Spariformes;NA;Sparidae;Pagrus;major;Pagrus major;Fish;C;Fish C;Marine;0,0618;-1,209011525;NA;8,7;2,2;NA;NA;NA;Field;Whole body (gutted);No;JS
Czamanski_2011;NA;10.1007/s00227-011-1783-7;Actinopteri;Neopterygii;NA;Pleuronectiformes;Pleuronectoidei;Paralichthyidae;Paralichthys;olivaceus;Paralichthys olivaceus;Fish;C;Fish C;Marine;0,00849;-2,07109231;NA;9,9;2,2;NA;NA;NA;Field;Whole body (gutted);No;JS
Czamanski_2011;NA;10.1007/s00227-011-1783-7;NA;NA;NA;NA;NA;NA;Psetta;maxima;Psetta maxima;Fish;O;Fish O;Marine;433,1601879;2,636648533;43,7;11,3;2,9;4,51179941;38,92816092;NA;Field;Whole body (gutted);No;JS
Czamanski_2011;NA;10.1007/s00227-011-1783-7;Actinopteri;Neopterygii;NA;Salmoniformes;NA;Salmonidae;Salmo;salar;Salmo salar;Fish;C;Fish C;Marine;902,4464288;2,955421431;58,7;8;1,1;8,560416667;137,8560606;NA;Field;Whole body (gutted);No;JS
Czamanski_2011;NA;10.1007/s00227-011-1783-7;NA;NA;NA;NA;NA;NA;Sebastes;schlegeli;Sebastes schlegeli;Fish;C;Fish C;Marine;313,0653487;2,495635001;NA;8,8;NA;NA;NA;NA;Field;Whole body (gutted);No;JS
Czamanski_2011;NA;10.1007/s00227-011-1783-7;Actinopteri;Neopterygii;NA;Spariformes;NA;Sparidae;Sparus;aurata;Sparus aurata;Fish;C;Fish C;Marine;476,981384;2,678501429;54,5;7,8;2,3;8,151709402;61,21376812;NA;Field;Whole body (gutted);No;JS
Andersen 1989;Vanni_2017;10.1002/ecy.1792;Thaliacea;NA;NA;Salpida;NA;Salpidae;Salpa;fusiformis;Salpa fusiformis;Invert;D;Invert D;Freshwater;0,0244;-1,612610174;5,07;1,8;0,1;3,29;125,92;20,97;Field;NA;NA;JS
Andre et al 2003;Vanni_2017;10.1002/ecy.1792;Actinopteri;Neopterygii;NA;Cichliformes;NA;NA;Cichlidae;NA;Cichlidae;Fish;H;Fish H;Freshwater;5,723783784;0,75768322;38,63;10,61;4,01;4,247722275;24,88632585;6,36;Field;NA;NA;JS
Arnott & Vanni 1996;Vanni_2017;10.1002/ecy.1792;Monogononta;NA;NA;Ploima;NA;Brachionidae;Dreissena;polymorpha;Dreissena polymorpha;Invert;H;Invert H;Freshwater;0,011502778;-1,93919727;45,31;9,43;0,97;5,6;121,18;23,07;Field;NA;NA;JS
Bamstedt & Tande 1985;Vanni_2017;10.1002/ecy.1792;Hexanauplia;Copepoda;NA;Calanoida;NA;Calanidae;Calanus;glacialis;Calanus glacialis;Invert;H;Invert H;Marine;0,000623;-3,205511953;60,4;6,7;0,7;10,52;222,9;34,06;Field;NA;NA;BA
Bamstedt & Tande 1985;Vanni_2017;10.1002/ecy.1792;Hexanauplia;Copepoda;NA;Calanoida;NA;Calanidae;Calanus;glacialis;Calanus glacialis;Invert;H;Invert H;Marine;0,000968;-3,014124643;54,2;10,9;0,7;5,8;200,02;34,06;Field;NA;NA;BA
Bayne & Scullard 1977;Vanni_2017;10.1002/ecy.1792;Bivalvia;Pteriomorphia;NA;Mytilida;NA;Mytilidae;Mytilus;edulis;Mytilus edulis;Invert;H;Invert H;Marine;0,639957143;-0,193849109;35,56;7,79;0,67;5,325631151;137,1094527;31,94;Field;NA;NA;JS
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;innocous;Atya innocous;Invert;H;Invert H;Freshwater;0,082;-1,086186148;35,67;7,95;0,9;5,23;102,12;19,65;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;innocous;Atya innocous;Invert;H;Invert H;Freshwater;0,103;-0,987162775;31,73;7,26;1;5,1;81,81;16,05;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;innocous;Atya innocous;Invert;H;Invert H;Freshwater;0,112;-0,950781977;35,4;7,66;0,88;5,39;104,4;19,36;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;innocous;Atya innocous;Invert;H;Invert H;Freshwater;0,15;-0,823908741;32,55;7,65;0,94;4,97;89,05;17,93;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;innocous;Atya innocous;Invert;H;Invert H;Freshwater;0,157;-0,804100348;31,42;7,71;0,85;4,76;95,49;20,08;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;innocous;Atya innocous;Invert;H;Invert H;Freshwater;0,161;-0,793174124;32,94;7,49;1,07;5,13;79,52;15,51;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;innocous;Atya innocous;Invert;H;Invert H;Freshwater;0,173;-0,761953897;35,41;7,7;1,04;5,37;88,37;16,47;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;innocous;Atya innocous;Invert;H;Invert H;Freshwater;0,196;-0,707743929;35,25;7,65;0,96;5,37;94,47;17,58;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;innocous;Atya innocous;Invert;H;Invert H;Freshwater;0,197;-0,705533774;33,98;7,76;0,78;5,11;112,54;22,03;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;innocous;Atya innocous;Invert;H;Invert H;Freshwater;0,206;-0,68613278;35,51;7,44;0,87;5,56;105,42;18,95;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;innocous;Atya innocous;Invert;H;Invert H;Freshwater;0,211;-0,675717545;34,51;8,12;0,92;4,96;97,07;19,57;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;innocous;Atya innocous;Invert;H;Invert H;Freshwater;0,217;-0,663540266;44,93;11,3;0,98;4,64;118,43;25,52;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;innocous;Atya innocous;Invert;H;Invert H;Freshwater;0,219;-0,659555885;35,83;8,19;1,03;5,11;89,86;17,6;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;innocous;Atya innocous;Invert;H;Invert H;Freshwater;0,226;-0,645891561;35,47;8,25;0,99;5,02;92,56;18,45;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;innocous;Atya innocous;Invert;H;Invert H;Freshwater;0,246;-0,609064893;34,79;8,03;0,88;5,05;102,14;20,21;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;innocous;Atya innocous;Invert;H;Invert H;Freshwater;0,249;-0,603800653;36,85;8,14;0,97;5,28;98,15;18,59;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;innocous;Atya innocous;Invert;H;Invert H;Freshwater;0,249;-0,603800653;34,35;8,05;0,92;4,98;96,46;19,38;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;innocous;Atya innocous;Invert;H;Invert H;Freshwater;0,291;-0,536107011;44,62;10,9;1,19;4,78;96,87;20,28;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;innocous;Atya innocous;Invert;H;Invert H;Freshwater;0,294;-0,53165267;32,1;6,64;0,89;5,64;93,17;16,51;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;innocous;Atya innocous;Invert;H;Invert H;Freshwater;0,317;-0,498940738;35,03;7,3;0,85;5,6;105,93;18,93;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;innocous;Atya innocous;Invert;H;Invert H;Freshwater;0,337;-0,472370099;35,25;7,74;0,8;5,31;113,77;21,42;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;innocous;Atya innocous;Invert;H;Invert H;Freshwater;0,354;-0,450996738;35,2;7,92;0,93;5,18;97,77;18,86;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;innocous;Atya innocous;Invert;H;Invert H;Freshwater;0,4;-0,397940009;37,82;8,99;0,83;4,91;117,06;23,85;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;innocous;Atya innocous;Invert;H;Invert H;Freshwater;0,439;-0,35753548;34,51;8,42;0,79;4,78;113,16;23,65;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;innocous;Atya innocous;Invert;H;Invert H;Freshwater;0,5;-0,301029996;35,14;7,41;0,85;5,53;106,8;19,3;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;innocous;Atya innocous;Invert;H;Invert H;Freshwater;0,77;-0,113509275;37,88;7,62;0,78;5,8;125,47;21,64;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;innocous;Atya innocous;Invert;H;Invert H;Freshwater;1,325;0,122215878;36,52;7,5;0,86;5,68;109,69;19,32;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;innocous;Atya innocous;Invert;H;Invert H;Freshwater;1,459;0,164055292;35,66;7,69;0,8;5,41;115,16;21,29;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;innocous;Atya innocous;Invert;H;Invert H;Freshwater;2,195;0,341434525;35,68;7,32;0,82;5,69;112,39;19,75;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;innocous;Atya innocous;Invert;H;Invert H;Freshwater;2,613;0,41713941;38,08;6,82;0,69;6,52;142,56;21,88;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;0,046;-1,337242168;38,16;8,99;0,91;4,95;108,32;21,88;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;0,055;-1,259637311;34,03;7,1;0,78;5,59;112,71;20,15;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;0,061;-1,214670165;35,75;8,33;1,03;5,01;89,67;17,9;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;0,085;-1,070581074;34,9;7,85;0,89;5,19;101,04;19,48;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;0,09;-1,045757491;39,19;8,27;0,81;5,53;125;22,6;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;0,092;-1,036212173;32,56;7,65;1;4,97;84,11;16,94;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;0,1;-1;31,97;7,7;0,93;4,84;88,82;18,34;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;0,121;-0,91721463;33,58;7,18;0,78;5,45;111,21;20,39;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;0,176;-0,754487332;36,85;7,59;0,86;5,66;111,09;19,61;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;0,183;-0,73754891;36,14;7,89;0,91;5,35;103,13;19,29;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;0,189;-0,723538196;41,28;7,69;0,73;6,26;146,09;23,34;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;0,2;-0,698970004;48,44;11,74;0,94;4,81;133,23;27,67;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;0,245;-0,610833916;35;6,96;0,81;5,87;111,64;19,01;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;0,325;-0,488116639;37,52;7,38;0,72;5,93;134,61;22,69;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;0,326;-0,4867824;35,96;8,07;0,79;5,2;117,47;22,61;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;0,334;-0,476253533;39,94;7,24;0,78;6,43;132,26;20,56;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;0,344;-0,463441557;39,99;7,7;0,77;6,06;134,16;22,16;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;0,417;-0,379863945;43,09;8,48;0,85;5,93;130,97;22,09;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;0,421;-0,375717904;34,33;8,23;0,76;4,87;117,29;24,1;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;0,496;-0,304518324;37,26;7,54;1,12;5,77;85,95;14,91;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;0,504;-0,297569464;37,26;6,73;0,74;6,46;130,07;20,12;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;0,509;-0,293282218;37,5;6,51;0,82;6,72;118,13;17,58;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;0,524;-0,280668713;33,36;6,05;0,85;6,43;101,4;15,76;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;0,541;-0,266802735;37,09;8,24;0,83;5,25;115,45;22;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;0,545;-0,263603498;39,39;7,25;0,86;6,34;118,33;18,66;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;0,573;-0,241845378;37,18;8,13;0,89;5,34;107,52;20,15;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;0,574;-0,241088108;36,32;7,07;0,84;5,99;111,71;18,65;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;0,577;-0,238824187;36,52;7,8;0,84;5,46;111,8;20,47;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;0,58;-0,236572006;37,37;8,51;0,87;5,12;111,4;21,74;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;0,603;-0,219682688;37,05;8;0,89;5,41;107,54;19,89;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;0,627;-0,202732459;37,72;8,5;0,95;5,18;102,56;19,8;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;0,651;-0,186419011;37,72;7,8;0,75;5,64;129,88;23,01;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;0,835;-0,078313525;36,48;8,04;0,85;5,3;110,88;20,93;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;0,891;-0,050122296;39,37;7,21;0,74;6,37;136,8;21,47;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;0,998;-0,000869459;37,44;8,43;0,78;5,18;123,66;23,88;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;1,041;0,01745073;33,07;6,42;0,9;6,01;94,92;15,8;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;1,144;0,058426024;37,89;8,27;0,81;5,35;120,48;22,53;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;1,296;0,112605002;37,07;8,08;0,82;5,35;116,77;21,82;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;1,363;0,134495856;35,96;8,35;0,81;5,02;114,07;22,7;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;lanipes;Atya lanipes;Invert;H;Invert H;Freshwater;1,365;0,135132651;36,88;8,02;0,75;5,36;127,04;23,68;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;scabra;Atya scabra;Invert;H;Invert H;Freshwater;0,398;-0,400116928;34,98;7,79;0,89;5,24;101,89;19,46;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;scabra;Atya scabra;Invert;H;Invert H;Freshwater;0,816;-0,088309841;33,54;7,18;0,97;5,45;89,33;16,4;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;scabra;Atya scabra;Invert;H;Invert H;Freshwater;0,989;-0,004803708;34,94;7,93;0,81;5,14;110,98;21,58;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;scabra;Atya scabra;Invert;H;Invert H;Freshwater;1,738;0,240049772;34,24;7,58;0,81;5,27;108,55;20,6;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Atyidae;Atya;scabra;Atya scabra;Invert;H;Invert H;Freshwater;2,043;0,310268367;33,78;7,46;0,8;5,28;109,07;20,66;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Xiphocarididae;Xiphocaris;elongata;Xiphocaris elongata;Invert;H;Invert H;Freshwater;0,023;-1,638272164;40,73;9,54;1,17;4,98;89,94;20,95;Field;NA;NA;BA
Benstead et al 2010;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Decapoda;Pleocyemata;Xiphocarididae;Xiphocaris;elongata;Xiphocaris elongata;Invert;H;Invert H;Freshwater;0,035;-1,455931956;40,73;9,54;1,1;4,98;95,66;20,95;Field;NA;NA;BA
